Lot.Area,Lot.Shape,Total.Bsmt.SF,Gr.Liv.Area,has.Fireplace,SalePrice,Bldg.Type.simple,Year.Built,Full.Bath,Bedroom.AbvGr,Garage.Area,has.Pool
"[ 11560,215245]",IR1,"[ 990,6110]",1685,1,253000,1Fam,"[1973,2010]",2,2,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",2443,1,265000,1Fam,"[1973,2010]",2,4,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",2466,1,340000,1Fam,"[1973,2010]",3,4,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1100,0,146000,1Fam,"[1973,2010]",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1143,0,147000,1Fam,"[1973,2010]",1,3,"[   0, 480)",0
"[ 11560,215245]",Reg,"[ 990,6110]",1094,0,149000,1Fam,"[1973,2010]",1,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1486,0,181000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",1721,0,201000,1Fam,"[1973,2010]",2,3,"[   0, 480)",0
"[ 11560,215245]",IR2,"[   0, 990)",1820,0,191750,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1349,0,179000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",IR3,"[ 990,6110]",1494,1,215000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1575,0,179200,Twnhs,"[1973,2010]",2,2,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1266,1,128000,Twnhs,"[1973,2010]",1,2,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",884,0,144000,1Fam,"[1973,2010]",1,2,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",2020,1,144000,2Fam,"[1973,2010]",2,4,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",894,0,120750,1Fam,"[1973,2010]",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",970,0,132500,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[ 990,6110]",1057,0,132000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",999,0,132500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1120,0,129000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",1696,1,143900,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1040,0,145000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",988,0,128500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",IR1,"[   0, 990)",902,0,125500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[ 990,6110]",2503,1,300000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",2167,1,294000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1037,0,129000,1Fam,"[1973,2010]",1,2,"[   0, 480)",0
"[ 11560,215245]",IR1,"[ 990,6110]",1701,1,171000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",1055,1,147000,1Fam,"[1973,2010]",1,2,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",2810,1,302000,1Fam,"[1973,2010]",2,4,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",2872,1,285000,1Fam,"[1973,2010]",2,4,"[ 480,1488]",0
"[  1300,  7440)",IR1,"[ 990,6110]",1378,1,214000,Twnhs,"[1973,2010]",2,2,"[ 480,1488]",0
"[  1300,  7440)",IR1,"[ 990,6110]",1151,0,166000,Twnhs,"[1973,2010]",2,2,"[ 480,1488]",0
"[  1300,  7440)",IR1,"[ 990,6110]",1565,0,193800,Twnhs,"[1973,2010]",2,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1352,1,208900,Twnhs,"[1973,2010]",2,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1352,1,194000,Twnhs,"[1973,2010]",2,2,"[   0, 480)",0
"[  1300,  7440)",IR2,"[ 990,6110]",1550,0,207500,Twnhs,"[1973,2010]",2,2,"[ 480,1488]",0
"[  1300,  7440)",IR1,"[ 990,6110]",1241,0,199900,Twnhs,"[1973,2010]",1,1,"[ 480,1488]",0
"[  1300,  7440)",IR1,"[   0, 990)",1250,0,164700,Twnhs,"[1973,2010]",2,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1501,1,176500,Twnhs,"[1973,2010]",2,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1458,1,176000,Twnhs,"[1973,2010]",2,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1512,1,168500,Twnhs,"[1973,2010]",2,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1573,0,177000,Twnhs,"[1973,2010]",2,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1525,1,177000,Twnhs,"[1973,2010]",2,3,"[   0, 480)",0
"[  1300,  7440)",IR2,"[   0, 990)",1102,0,148800,Twnhs,"[1973,2010]",2,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1441,0,174000,Twnhs,"[1973,2010]",2,2,"[ 480,1488]",0
"[  1300,  7440)",IR1,"[   0, 990)",1950,1,239000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  1300,  7440)",IR1,"[ 990,6110]",1358,0,204000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",2048,1,301000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",2362,1,312500,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",IR2,"[ 990,6110]",1494,1,279700,Twnhs,"[1973,2010]",1,1,"[   0, 480)",0
"[ 11560,215245]",Reg,"[ 990,6110]",2362,1,255000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",1432,1,194000,1Fam,"[1973,2010]",1,2,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1437,1,218000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  1300,  7440)",IR1,"[ 990,6110]",1295,1,213750,Twnhs,"[1973,2010]",1,1,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1855,1,187000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1262,1,181500,1Fam,"[1973,2010]",2,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[ 990,6110]",2497,1,373000,1Fam,"[1973,2010]",2,2,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",2620,1,190000,2Fam,"[1973,2010]",2,4,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[ 990,6110]",1929,1,226000,1Fam,"[1973,2010]",2,3,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[   0, 990)",1152,0,143450,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",2411,1,240050,1Fam,"[1872,1973)",2,4,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",1082,0,162500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1295,0,164000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1610,1,185000,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1594,1,188500,1Fam,"[1973,2010]",2,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",2075,1,255000,1Fam,"[1973,2010]",2,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[ 990,6110]",1680,0,136905,2Fam,"[1973,2010]",2,4,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1093,1,158500,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1242,1,175500,1Fam,"[1973,2010]",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1052,0,127000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1107,0,127000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[ 990,6110]",1214,1,143000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1073,0,156000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1344,1,144000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1728,0,119000,2Fam,"[1872,1973)",2,6,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",1224,0,103000,2Fam,"[1872,1973)",2,2,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[   0, 990)",1422,1,139900,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[   0, 990)",958,0,151500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",IR1,"[ 990,6110]",1065,0,126500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1138,0,145000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",912,0,120000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",1074,1,124000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",882,0,106500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[   0, 990)",1187,1,140500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",964,1,137500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",894,0,117600,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1200,1,163500,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1042,0,161000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1302,0,158000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",2154,1,224500,1Fam,"[1872,1973)",2,5,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1374,1,147000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",Reg,"[ 990,6110]",1652,1,200000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",1429,1,181900,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[ 990,6110]",1327,0,150750,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1224,0,101800,2Fam,"[1872,1973)",2,2,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",932,1,124000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",908,0,138500,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",334,0,39300,1Fam,"[1872,1973)",1,1,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",666,0,64500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",670,0,64000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",808,0,112000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1977,1,165000,1Fam,"[1872,1973)",1,4,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1150,0,144000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1920,0,137000,2Fam,"[1872,1973)",2,4,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1376,1,105000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1644,1,146500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1560,0,126000,2Fam,"[1872,1973)",2,4,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",1280,1,175000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[ 990,6110]",1254,1,158500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",912,0,114500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1524,0,144000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[ 990,6110]",2380,1,129000,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",936,0,141000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",IR1,"[ 990,6110]",1008,0,131000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1053,0,142100,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[ 990,6110]",1056,0,139000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1442,0,157900,1Fam,"[1872,1973)",1,4,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1056,0,139400,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[ 990,6110]",1244,1,150000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1144,1,120000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1721,1,174850,1Fam,"[1872,1973)",1,4,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",922,0,116000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1048,0,135000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",IR3,"[ 990,6110]",1657,1,163500,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",1411,1,130000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1216,0,129500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1154,0,142000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1560,0,128600,2Fam,"[1872,1973)",2,4,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",948,0,125000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1040,0,136000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1008,0,134500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",925,0,127000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1360,1,130000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[ 990,6110]",1540,0,115000,1Fam,"[1872,1973)",1,4,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",925,1,116900,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",928,0,132000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1647,1,153000,1Fam,"[1872,1973)",1,3,"[   0, 480)",1
"[ 11560,215245]",Reg,"[   0, 990)",924,0,112500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",1544,0,138000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",893,0,135000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[ 11560,215245]",IR1,"[ 990,6110]",1728,1,156000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",3086,0,301600,1Fam,"[1872,1973)",3,4,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1034,0,109000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",882,0,103200,1Fam,"[1872,1973)",1,1,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1281,0,128500,1Fam,"[1872,1973)",2,1,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",968,0,64500,1Fam,"[1872,1973)",2,4,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1534,0,148000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",691,0,86000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",1651,1,172000,1Fam,"[1872,1973)",2,4,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",888,0,120000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",952,0,128500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",IR1,"[ 990,6110]",2080,1,135000,1Fam,"[1872,1973)",1,5,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",924,1,122900,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[ 990,6110]",1082,1,119200,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1846,1,143000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",988,0,119000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1238,1,102000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",864,0,129000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[ 990,6110]",1134,0,135000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1040,0,152000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[ 990,6110]",1170,1,140000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1242,0,152000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1377,1,156500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1800,0,141000,2Fam,"[1872,1973)",2,6,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",925,0,99000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1851,1,187000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1812,1,169500,1Fam,"[1872,1973)",2,4,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",864,0,125500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",936,1,130000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",960,0,103000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1432,0,132000,1Fam,"[1872,1973)",2,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1296,0,127500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[ 990,6110]",1022,1,89500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",936,0,140000,2Fam,"[1973,2010]",1,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",967,1,99900,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1047,0,100000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1072,1,130000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1174,1,135000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1183,0,120000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1131,0,89471,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1141,0,85000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",960,0,108500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1798,0,137000,1Fam,"[1872,1973)",2,4,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",866,0,110500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",968,0,100000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[   0, 990)",1772,0,184900,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1642,1,145000,1Fam,"[1872,1973)",1,4,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1472,0,125000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1232,0,114000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[ 11560,215245]",Reg,"[   0, 990)",2337,0,90000,2Fam,"[1872,1973)",2,5,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1650,0,144100,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",2210,0,117500,1Fam,"[1872,1973)",2,5,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1358,1,124500,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",2454,1,185000,1Fam,"[1872,1973)",2,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[ 990,6110]",2291,1,133900,2Fam,"[1872,1973)",2,4,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[ 990,6110]",1616,0,152000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",1559,0,153500,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",2554,0,159500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1248,0,87000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",968,0,104500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",1382,1,110000,1Fam,"[1872,1973)",2,1,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1060,1,136500,1Fam,"[1872,1973)",1,1,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",1435,0,128250,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",IR1,"[   0, 990)",1167,1,144000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",IR1,"[ 990,6110]",1635,1,210000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1274,0,135000,1Fam,"[1872,1973)",2,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1232,1,128000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1218,1,131000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",884,0,113000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1409,1,126000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1322,0,132000,1Fam,"[1872,1973)",1,4,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1426,1,131750,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1281,0,132500,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",1513,0,137500,1Fam,"[1872,1973)",1,4,"[   0, 480)",0
"[  1300,  7440)",Reg,"[   0, 990)",854,0,132000,1Fam,"[1872,1973)",1,2,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",1367,1,127500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  1300,  7440)",Reg,"[   0, 990)",986,1,102000,1Fam,"[1872,1973)",1,2,"[   0, 480)",0
"[  7440, 11560)",Reg,"[ 990,6110]",2264,0,200000,1Fam,"[1872,1973)",2,4,"[   0, 480)",0
"[ 11560,215245]",Reg,"[   0, 990)",1824,1,180500,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1376,0,165000,1Fam,"[1872,1973)",1,3,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1316,0,90000,1Fam,"[1872,1973)",1,4,"[ 480,1488]",0
"[  7440, 11560)",Reg,"[   0, 990)",1396,0,153575,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  1300,  7440)",IR1,"[   0, 990)",1344,1,140000,1Fam,"[1872,1973)",1,3,"[   0, 480)",0
"[  7440, 11560)",Reg,"[   0, 990)",2526,1,136000,1Fam,"[1872,1973)",2,5,"[   0, 480)",0
